59496007	Organism	\N	Baylisascaris procyonis (organism)	Baylisascaris procyonis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59502001	Organism	\N	Trichodinella (organism)	Trichodinella	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59512008	Organism	\N	Streptococcus porcinus (organism)	Streptococcus porcinus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59516006	Organism	\N	Trichophyton simii (organism)	Trichophyton simii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59520005	Organism	\N	Scopulariopsis acremonium (organism)	Scopulariopsis acremonium	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59551003	Organism	\N	Salmonella Colindale (organism)	Salmonella Colindale	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
5956005	Organism	\N	Salmonella Kouka (organism)	Salmonella Kouka	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59563008	Organism	\N	Zaliv Terpeniya virus (organism)	Zaliv Terpeniya virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59569007	Organism	\N	Rice transitory yellowing virus (organism)	Rice transitory yellowing virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
5957001	Organism	\N	Salmonella Binningen (organism)	Salmonella Binningen	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59598006	Organism	\N	Salmonella Gaminara (organism)	Salmonella Gaminara	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59604009	Organism	\N	Bacteroides uniformis (organism)	Bacteroides uniformis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
596130221000087104	Finding	\N	No Nocardia species (finding)	No Nocardia species	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.41 (SNOMED)	\N
59622007	Organism	\N	Russula (organism)	Russula	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59625009	Organism	\N	Eubenangee virus (organism)	Eubenangee virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
596595331000087104	Organism	\N	Helcococcus species unspecified (finding)	Helcococcus species	\N	\N	\N	\N	\N	\N	2011-12-12	\N	Deprecated in V2.98 - Use equivalent SNOMED CT 127526006	\N
59662006	Organism	\N	Sobemovirus group (organism)	Sobemovirus group	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59664007	Organism	\N	Stinkhorn (organism)	Stinkhorn	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59674005	Organism	\N	Genus Nocardia (organism)	Genus Nocardia	Nocardia; Nocardia species	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Change V3.00 - Alignment with SNOMED; update REQUIRED	\N
596831691000087102	Finding	\N	Fungal filaments and spores (finding)	Fungal filaments and spores	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.37 (SNOMED)	\N
5971000146102	Organism	\N	Prevotella amnii (organism)	Prevotella amnii	\N	\N	\N	\N	\N	\N	5/6/2016	\N	User Requested Addition V1.83	\N
59717000	Organism	\N	Streptococcus macacae (organism)	Streptococcus macacae	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
597241571000087105	Finding	\N	No growth in 6 days (finding)	No growth in 6 days	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.41 (SNOMED)	\N
59727006	Organism	\N	Salmonella II 1,9,12,(46),27:y:z39 (organism)	Salmonella II 1,9,12,(46),27:y:z39	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59735009	Organism	\N	Frog virus 7 (organism)	Frog virus 7	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59774002	Organism	\N	Monkeypox virus (organism)	Monkeypox virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59785000	Organism	\N	Salmonella Guarapiranga (organism)	Salmonella Guarapiranga	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59794006	Organism	\N	Salmonella Yerba (organism)	Salmonella Yerba	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
597959291000087105	Organism	\N	Hormonema species unspecified (finding)	Hormonema species	\N	\N	\N	\N	\N	\N	\N	2025-01-16	Deprecated in V2.89 - Use equivalent SNOMED 116445006	\N
59806008	Organism	\N	Actinomyces bovis (organism)	Actinomyces bovis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59807004	Organism	\N	Chilomastix gallinarum (organism)	Chilomastix gallinarum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
5981000146100	Organism	\N	Prevotella baroniae (organism)	Prevotella baroniae	\N	\N	\N	\N	\N	\N	10/20/2017	\N	User Requested Addition V1.99	\N
59827003	Organism	\N	Salmonella Agege (organism)	Salmonella Agege	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59834001	Organism	\N	Salmonella Gbadago (organism)	Salmonella Gbadago	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59836004	Organism	\N	Eggerthia catenaformis (organism)	Eggerthia catenaformis	Lactobacillus catenaformis	\N	\N	\N	\N	\N	6/5/2015	\N	OLIS Requested Change V1.72 - Alternate Name 1 and Alternate Name 2; Alignment with SNOMED	\N
59839006	Organism	\N	Salmonella Mpouto (organism)	Salmonella Mpouto	Salmonella enterica subspecies enterica (I) 16:m,t:-	\N	\N	\N	\N	\N	\N	\N	Add synonym	\N
59845003	Organism	\N	Trichomonas phasiani (organism)	Trichomonas phasiani	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59881000	Organism	\N	Rabies virus (organism)	Rabies virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59889003	Organism	\N	Volutella (organism)	Volutella	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
599223051000087102	Organism	\N	Streptococcus bovis I (organism)	Streptococcus bovis I	\N	\N	\N	\N	\N	\N	2/23/2020	\N	Deprecated in V2.27 - Use equivalent SNOMED CT 113985000	\N
5993004	Organism	\N	Tyzzeria (organism)	Tyzzeria	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59946003	Organism	\N	Vinces virus (organism)	Vinces virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59949005	Organism	\N	Eubacterium contortum (organism)	Eubacterium contortum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
59958003	Organism	\N	Piedraia quintanilhae (organism)	Piedraia quintanilhae	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
599741071000087103	Organism	\N	Sporobolomyces species unspecified (finding)	Sporobolomyces species	\N	\N	\N	\N	\N	\N	2011-12-12	2025-08-28	Deprecated in V2.96 - Use equivalent SNOMED CT 112398006	\N
599916971000087106	Organism	\N	Naegleria species unspecified (finding)	Naegleria species	\N	\N	\N	\N	\N	\N	3/9/2023	\N	Deprecated in V2.69 - Use equivalent SNOMED 18441007	\N
59995003	Organism	\N	Achromobacter, group Vd biotype 1 (organism)	Achromobacter, group Vd biotype 1	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
6001000146104	Organism	\N	Prevotella maculosa (organism)	Prevotella maculosa	\N	\N	\N	\N	\N	\N	12/8/2023	\N	User Requested Addition V2.79	\N
60053004	Organism	\N	Theileria cervi (organism)	Theileria cervi	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60066004	Organism	\N	Human echovirus 34 (organism)	Human echovirus 34	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60073009	Organism	\N	Salmonella Agama (organism)	Salmonella Agama	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60081005	Organism	\N	Helicobacter acinonychis (organism)	Helicobacter acinonychis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
600863091000087109	Organism	\N	Balneatrix species unspecified (finding)	Balneatrix species	\N	\N	\N	\N	\N	\N	3/9/2023	\N	Deprecated in V2.69 - Use equivalent SNOMED 416418007	\N
60087009	Organism	\N	Human rhinovirus 22 (organism)	Human rhinovirus 22	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
601008	Organism	\N	Genus Humicola (organism)	Genus Humicola	Humicola; Humicola species	\N	\N	\N	\N	\N	2025-11-26	\N	OLIS Requested Change V2.99 - Alignment with SNOMED	\N
6011000146102	Organism	\N	Prevotella stercorea (organism)	Prevotella stercorea	\N	\N	\N	\N	\N	\N	12/8/2023	\N	User Requested Addition V2.79	\N
60111002	Organism	\N	Aspergillus ochraceus (organism)	Aspergillus ochraceus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60142007	Organism	\N	Salmonella Ndolo (organism)	Salmonella Ndolo	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
601667121000087104	Organism	\N	Salmonella enterica subspecies diarizonae (IIIb) 61:l,v:1,5,7 (organism)	Salmonella enterica subspecies diarizonae (IIIb) 61:l,v:1,5,7	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
601737311000087107	Organism	\N	Dermacentor species unspecified (finding)	Dermacentor species	\N	\N	\N	\N	\N	\N	2021-10-29	\N	Deprecated in V2.53 - Use equivalent SNOMED 70372009	\N
60174000	Organism	\N	Human rhinovirus 41 (organism)	Human rhinovirus 41	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60182000	Organism	\N	Cunninghamella bertholletiae (organism)	Cunninghamella bertholletiae	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60195005	Organism	\N	Moju virus (organism)	Moju virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
602100411000087100	Organism	\N	Salmonella enterica subspecies enterica (I) 4,12: b: - (organism)	Salmonella enterica subspecies enterica (I) 4,12: b: -	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
60230009	Organism	\N	Salmonella Broughton (organism)	Salmonella Broughton	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
602337671000087107	Organism	\N	Geomyces species unspecified (finding)	Geomyces species	\N	\N	\N	\N	\N	\N	2011-12-12	\N	Deprecated in V2.98 - Use equivalent SNOMED CT 415924004	\N
60242004	Organism	\N	Salmonella Salford (organism)	Salmonella Salford	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60243009	Organism	\N	Sauroplasma (organism)	Sauroplasma	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
602575241000087106	Organism	\N	Salmonella enterica subspecies enterica 6,8:-:- nonmotile (organism)	Salmonella enterica subspecies enterica 6,8:-:- nonmotile	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
60264008	Organism	\N	Aspergillus nidulans (organism)	Aspergillus nidulans	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
602645021000087102	Finding	\N	Aspergillus species not Aspergilus fumigatus not Aspergillus niger (finding)	Aspergillus species not Aspergilus fumigatus not Aspergillus niger	\N	\N	\N	\N	\N	\N	2012-07-31	2025-08-28	Deprecated in V2.96 - Use equivalent SNOMED CT 719037004	\N
60339008	Organism	\N	Chaetomium funicola (organism)	Chaetomium funicola	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60347008	Organism	\N	Ctenocephalides canis (organism)	Ctenocephalides canis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60402006	Organism	\N	Cladosporium oxysporum (organism)	Cladosporium oxysporum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60420002	Organism	\N	Kokobera virus (organism)	Kokobera virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
604203691000087108	Organism	\N	Escherichia coli O91:nonmotile (organism)	Escherichia coli O91:nonmotile	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
60421003	Organism	\N	Kasba virus (organism)	Kasba virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60425007	Organism	\N	Salmonella II 3,10:l,z28:z39 (organism)	Salmonella II 3,10:l,z28:z39	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60431005	Organism	\N	Acremonium granulomatis (organism)	Acremonium granulomatis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60434002	Organism	\N	Genus Puccinia (organism)	Genus Puccinia	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60435001	Organism	\N	Loboa loboii (organism)	Loboa loboii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
604412811000087108	Organism	\N	Paenibacillus species unspecified (finding)	Paenibacillus species	\N	\N	\N	\N	\N	\N	2011-12-12	2025-08-28	Deprecated in V2.96 - Use equivalent SNOMED CT 114086007	\N
60458003	Organism	\N	Shamonda virus (organism)	Shamonda virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60462009	Organism	\N	Salmonella Vleuten (organism)	Salmonella Vleuten	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60474008	Organism	\N	Endotrypanum (organism)	Endotrypanum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
604933051000087103	Finding	\N	Dientamoeba fragilis trophozoites (finding)	Dientamoeba fragilis trophozoites	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
60502008	Organism	\N	Francisella tularensis subspecies holarctica (organism)	Francisella tularensis subspecies holarctica	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60512001	Organism	\N	Salmonella II 3,10:l,v:e,n,x (organism)	Salmonella II 3,10:l,v:e,n,x	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
605195171000087109	Organism	\N	Schistosome cercariae (organism)	Schistosome cercariae	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.36	\N
60527001	Organism	\N	Salmonella Neumuenster (organism)	Salmonella Neumuenster	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60532000	Organism	\N	Citrobacter diversus (organism)	Citrobacter diversus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60542003	Organism	\N	Koutango virus (organism)	Koutango virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
605434941000087105	Organism	\N	Upolu virus (organism)	Upolu virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.36	\N
60558000	Organism	\N	Mycobacterium thamnophis (organism)	Mycobacterium thamnophis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60588009	Organism	\N	Dengue virus, type 1 (organism)	Dengue virus, type 1	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
6060001	Organism	\N	Human rhinovirus 48 (organism)	Human rhinovirus 48	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60631002	Organism	\N	Alpha-hemolytic streptococcus (organism)	Alpha-hemolytic streptococcus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60643001	Organism	\N	Pasteurella haemolytica (organism)	Pasteurella haemolytica	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
6065006	Organism	\N	Salmonella Malstatt (organism)	Salmonella Malstatt	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60651003	Organism	\N	Salmonella Meleagridis (organism)	Salmonella Meleagridis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
606636511000087109	Organism	\N	Brachybacterium species unspecified (finding)	Brachybacterium species	\N	\N	\N	\N	\N	\N	2011-12-12	\N	Deprecated in V2.98 - Use equivalent SNOMED CT 413689006	\N
60677006	Organism	\N	Salmonella Spartel (organism)	Salmonella Spartel	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60688000	Organism	\N	Selenomonas ruminantium (organism)	Selenomonas ruminantium	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
606902571000087106	Finding	\N	Klebsiella pneumoniae Beta Lactamase Extended Spectrum Class A and Class C (finding)	Klebsiella pneumoniae Beta Lactamase Extended Spectrum Class A and Class C	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
60708009	Organism	\N	Eimeria falciformis (organism)	Eimeria falciformis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60711005	Organism	\N	Salmonella II 30:b:z6 (organism)	Salmonella II 30:b:z6	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60715001	Organism	\N	Penicillium crustaceum (organism)	Penicillium crustaceum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60759005	Organism	\N	Genus Sporocytophaga (organism)	Genus Sporocytophaga	Sporocytophaga; Sporocytophaga species	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Change V3.00 - Alignment with SNOMED; update REQUIRED	\N
60780004	Organism	\N	Arthroderma persicolor (organism)	Arthroderma persicolor	\N	\N	\N	\N	\N	\N	2024-12-12	\N	Deprecated in V2.88 - Use equivalent SNOMED CT 63368008	\N
60789003	Organism	\N	Salmonella Onarimon (organism)	Salmonella Onarimon	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60794003	Organism	\N	Salmonella Elomrane (organism)	Salmonella Elomrane	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60817000	Organism	\N	Campylobacter fetus ss. venerealis (organism)	Campylobacter fetus ss. venerealis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60834008	Organism	\N	Salmonella Tilburg (organism)	Salmonella Tilburg	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60847003	Organism	\N	Human rhinovirus 114 (organism)	Human rhinovirus 114	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
608516401000087100	Finding	\N	Escherichia coli and/or Hafnia alvei (finding)	Escherichia coli and/or Hafnia alvei	\N	\N	\N	\N	\N	\N	2012-03-31	\N	Deprecated in V3.03 - Use equivalent SNOMED CT 703010001	\N
6086006	Organism	\N	Salmonella Kinondoni (organism)	Salmonella Kinondoni	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60875001	Organism	\N	Staphylococcus epidermidis (organism)	Staphylococcus epidermidis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
608924001	Organism	\N	Trophozoite of Balantidium coli (organism)	Balantidium coli trophozoite	Trophozoite of Balantidium coli	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition v2.91	\N
608932009	Organism	\N	Trophozoite of Giardia lamblia (organism)	Giardia lamblia trophozoite	Trophozoite of Giardia lamblia; Trophozoite of Giardia duodenalis	\N	\N	\N	\N	\N	2025-05-01	\N	OLIS Requested Change V2.93 - Alternate Name 2	\N
608941004	Organism	\N	Cyst of Balantidium coli (organism)	Balantidium coli cyst	Cyst of Balantidium coli	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
608948005	Organism	\N	Cyst of Giardia lamblia (organism)	Giardia lamblia cyst	Cyst of Giardia lamblia; Cyst of Giardia duodenalis	\N	\N	\N	\N	\N	2025-05-01	\N	OLIS Requested Change V2.93 - Alternate Name 2	\N
608949002	Organism	\N	Retortamonas intestinalis cyst (organism)	Retortamonas intestinalis cyst	\N	\N	\N	\N	\N	\N	4/8/2016	\N	OLIS Requested Addition V1.82	\N
608981006	Organism	\N	Egg of Rodentolepis nana (organism)	Egg of Rodentolepis nana	Egg of Hymenolepis nana; Hymenolepis nana egg; Hymenolepis nana ovum; Rodentolepis nana egg; Rodentolepis nana ovum	\N	\N	\N	\N	\N	2026-02-23	\N	OLIS Requested Change V3.01 - Alignment with SNOMED; update REQUIRED	\N
609007003	Organism	\N	Clonorchis sinensis egg (organism)	Clonorchis sinensis egg	Clonorchis sinensis ova	\N	\N	\N	\N	\N	2/6/2015	\N	User Requested Addition V1.68	\N
609010005	Organism	\N	Egg of Fasciola hepatica (organism)	Fasciola hepatica egg	Fasciola hepatica ovum	\N	\N	\N	\N	\N	2021-05-07	\N	OLIS Requested Addition V2.48	\N
60902003	Organism	\N	San Miguel sea lion virus (organism)	San Miguel sea lion virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
60903008	Organism	\N	Tacaribe virus complex (organism)	Tacaribe virus complex	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
609046001	Organism	\N	Adult of Ascaris lumbricoides (organism)	Ascaris lumbricoides adult	Adult of Ascaris lumbricoides	\N	\N	\N	\N	\N	2021-05-07	\N	OLIS Requested Addition V2.48	\N
609070002	Organism	\N	Filariform larva of Strongyloides stercoralis (organism)	Strongyloides stercoralis filariform larva	Filariform larva of Strongyloides stercoralis	\N	\N	\N	\N	\N	2021-05-07	\N	OLIS Requested Addition V2.48	\N
609084007	Organism	\N	Adult of Ancylostoma duodenale (organism)	Adult of Ancylostoma duodenale	Ancylostoma duodenale adult	\N	\N	\N	\N	\N	2026-02-23	\N	OLIS Requested Addition V3.01	\N
60913000	Organism	\N	Salmonella II 6,8:d:z6,z42 (organism)	Salmonella II 6,8:d:z6,z42	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
609252009	Organism	\N	Rhabditiform larva of Strongyloides stercoralis (organism	Strongyloides stercoralis rhabditiform larva	Rhabditiform larva of Strongyloides stercoralis	\N	\N	\N	\N	\N	2021-05-07	\N	OLIS Requested Addition V2.48	\N
609254005	Organism	\N	Rhabditiform larva of family Ancylostomatidae (organism)	Family Ancylostomatidae rhabditiform larva	Hookworm rhabditiform larva	\N	\N	\N	\N	\N	2021-05-07	\N	OLIS Requested Addition V2.48	\N
609256007	Organism	\N	Trichomonas vaginalis trophozoite (organism)	Trichomonas vaginalis trophozoite	\N	\N	\N	\N	\N	\N	4/8/2016	\N	OLIS Requested Addition V1.82	\N
60927005	Organism	\N	Chlamydia psittaci var. felis (organism)	Chlamydia psittaci var. felis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
609326000	Organism	\N	Strongyloides stercoralis larval form (organism)	Strongyloides stercoralis larval form	\N	\N	\N	\N	\N	\N	4/8/2016	\N	OLIS Requested Addition V1.82	\N
609353001	Organism	\N	Escherichia coli serotype O1:nonmotile (organism)	Escherichia coli serotype O1:nonmotile	\N	\N	\N	\N	\N	\N	5/16/2014	\N	User Requested Addition V1.59	\N
60939002	Organism	\N	Alcaligenes latus (organism)	Alcaligenes latus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
609444009	Organism	\N	Influenza A virus subtype H7N9	Influenza A virus subtype H7N9	\N	Influenza A virus subtype H7N9	\N	\N	\N	\N	4/4/2014	\N	User Requested Addition V1.58	\N
60966002	Organism	\N	Yaquina Head virus (organism)	Yaquina Head virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
609728051000087101	Organism	\N	Streptococcus dysgalactiae subsp. Equisimilis, group G (organism)	Streptococcus dysgalactiae subsp. Equisimilis, group G	\N	\N	\N	\N	\N	\N	2013-03-31	\N	Deprecated in V3.02 - No equivalent SNOMED CT code available	\N
61008008	Organism	\N	Mycoplasma gateae (organism)	Mycoplasma gateae	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61016004	Organism	\N	Mortierella (organism)	Mortierella	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61019006	Organism	\N	Phoma (organism)	Phoma	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61023003	Organism	\N	Jutiapa virus (organism)	Jutiapa virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61040007	Organism	\N	Psilocybe acutissima (organism)	Psilocybe acutissima	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61053005	Organism	\N	Lactobacillus kefir (organism)	Lactobacillus kefir	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61056002	Organism	\N	Streptococcus, group L (organism)	Streptococcus, group L	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
610705381000087106	Organism	\N	Staphylococcus aureus type 2 (organism)	Staphylococcus aureus type 2	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
61079001	Organism	\N	Salmonella Haouaria (organism)	Salmonella Haouaria	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61080003	Organism	\N	Parasitic dinoflagellate (organism)	Parasitic dinoflagellate	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61085008	Organism	\N	Taenia saginata (organism)	Taenia saginata	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
611147161000087100	Organism	\N	Wolinella species unspecified (finding)	Wolinella species	\N	\N	\N	\N	\N	\N	3/31/2023	\N	Deprecated in V2.70; Use equivalent SNOMED 84909009	\N
61128005	Organism	\N	Hendersonula toruloidea (organism)	Hendersonula toruloidea	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61130007	Organism	\N	Gan Gan virus (organism)	Gan Gan virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
61143007	Organism	\N	Trichoderma viride (organism)	Trichoderma viride	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
611496111000087108	Organism	\N	Coniothyrium species unspecified (finding)	Coniothyrium species	\N	\N	\N	\N	\N	\N	\N	2025-01-16	Deprecated in V2.89 - Use equivalent SNOMED 416964008	\N
61161003	Organism	\N	Genus Kluyvera (organism)	Genus Kluyvera	Kluyvera; Kluyvera species	\N	\N	\N	\N	\N	2025-11-26	\N	OLIS Requested Change V2.99 - Alignment with SNOMED	\N
